duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes
31 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5409,Subscriber,1983,Female,27.0
33 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5374,Subscriber,1986,Male,26.0
21 minutes,16,Steuart St at Market St,73,Pierce St at Haight St,4832,Subscriber,1960,Male,29.0
9 minutes,81,Berry St at 4th St,91,Berry St at King St,4956,Subscriber,1994,Female,27.0
17 minutes,22,Howard St at Beale St,81,Berry St at 4th St,2039,Subscriber,1986,Female,27.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),28,The Embarcadero at Bryant St,4671,Subscriber,1962,Male,26.0
26 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),42,San Francisco City Hall (Polk St at Grove St),5023,Subscriber,2000,Female,26.0
9 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5561,Subscriber,1971,Male,27.0
9 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4965,Subscriber,1965,Female,26.0
77 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,5070,Subscriber,1988,Female,29.0
7 minutes,3,Powell St BART Station (Market St at 4th St),43,San Francisco Public Library (Grove St at Hyde St),5468,Subscriber,1996,Male,26.0
14 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,5406,Subscriber,1986,Male,26.0
12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,5069,Subscriber,1989,Male,26.0
8 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,1699,Subscriber,1973,Female,27.0
8 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,5230,Subscriber,1986,Male,29.0
20 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),355,23rd St at Tennessee St,319,Subscriber,1985,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,4924,Subscriber,1993,Female,27.0
22 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,4329,Subscriber,1992,Male,27.0
21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,4656,Customer,1987,Male,26.0
18 minutes,16,Steuart St at Market St,285,Webster St at O'Farrell St,5274,Customer,1994,Female,26.0
14 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2434,Subscriber,1998,Male,26.0
5 minutes,3,Powell St BART Station (Market St at 4th St),14,Clay St at Battery St,4944,Subscriber,1976,Male,26.0
8 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,5044,Subscriber,1994,Female,27.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4974,Subscriber,1979,Female,26.0
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,1718,Subscriber,1974,Male,26.0
12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),369,Hyde St at Post St,5004,Subscriber,1988,Male,27.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,5141,Subscriber,1960,Male,27.0
5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),22,Howard St at Beale St,5230,Subscriber,1998,Male,29.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),22,Howard St at Beale St,184,Subscriber,1999,Male,29.0
15 minutes,22,Howard St at Beale St,25,Howard St at 2nd St,2361,Subscriber,1984,Male,26.0
17 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,5163,Subscriber,1982,Male,26.0
45 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5374,Customer,1982,Male,26.0
44 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5230,Customer,1983,Female,29.0
28 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,5472,Customer,1980,Male,29.0
19 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),31,Raymond Kimbell Playground,4942,Subscriber,1981,Male,26.0
23 minutes,5,Powell St BART Station (Market St at 5th St),114,Rhode Island St at 17th St,1973,Subscriber,1994,Female,26.0
22 minutes,5,Powell St BART Station (Market St at 5th St),114,Rhode Island St at 17th St,2628,Subscriber,1996,Female,29.0
4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5005,Subscriber,1992,Female,27.0
6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,2454,Subscriber,1993,Male,29.0
2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),91,Berry St at King St,5364,Subscriber,1971,Male,29.0
5 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,5274,Subscriber,1993,Male,26.0
6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),114,Rhode Island St at 17th St,4395,Subscriber,1991,Female,26.0
5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),114,Rhode Island St at 17th St,5286,Subscriber,1989,Male,29.0
8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),336,Potrero Ave and Mariposa St,4889,Subscriber,1985,Female,26.0
20 minutes,81,Berry St at 4th St,323,Broadway at Kearny,4986,Subscriber,1990,Male,26.0
6 minutes,3,Powell St BART Station (Market St at 4th St),343,Bryant St at 2nd St,5442,Subscriber,1953,Male,26.0
2 minutes,81,Berry St at 4th St,64,5th St at Brannan St,4970,Subscriber,1995,Male,29.0
27 minutes,30,San Francisco Caltrain (Townsend St at 4th St),70,Central Ave at Fell St,5314,Subscriber,1984,Female,26.0
30 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),134,Valencia St at 24th St,5505,Subscriber,1996,Male,26.0
25 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,4671,Customer,1983,Male,26.0
28 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,579,Customer,1986,Male,26.0
28 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,2270,Subscriber,1968,Female,26.0
236 minutes,81,Berry St at 4th St,81,Berry St at 4th St,4979,Customer,1983,Female,26.0
30 minutes,81,Berry St at 4th St,74,Laguna St at Hayes St,1850,Customer,1986,Male,27.0
8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4329,Subscriber,1985,Male,27.0
8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5141,Subscriber,1986,Female,27.0
30 minutes,81,Berry St at 4th St,74,Laguna St at Hayes St,1285,Customer,1993,Female,26.0
9 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,4997,Subscriber,1992,Male,26.0
12 minutes,3,Powell St BART Station (Market St at 4th St),365,Turk St at Fillmore St,5421,Subscriber,1983,Male,26.0
8 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5051,Subscriber,1977,Male,26.0
16 minutes,22,Howard St at Beale St,368,Myrtle St at Polk St,1672,Subscriber,1990,Male,26.0
31 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,4426,Subscriber,1999,Male,27.0
7 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4438,Subscriber,1994,Female,26.0
10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5383,Subscriber,1992,Male,29.0
10 minutes,3,Powell St BART Station (Market St at 4th St),77,11th St at Natoma St,5283,Subscriber,1981,Male,27.0
12 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,5424,Subscriber,1991,Female,29.0
17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,62,Customer,1990,Female,27.0
18 minutes,3,Powell St BART Station (Market St at 4th St),324,Union Square (Powell St at Post St),5140,Subscriber,1967,Male,29.0
8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4980,Subscriber,1998,Male,29.0
7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,3062,Subscriber,1993,Female,29.0
10 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,5057,Subscriber,1993,Male,27.0
3 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,1515,Subscriber,1992,Male,27.0
10 minutes,5,Powell St BART Station (Market St at 5th St),95,Sanchez St at 15th St,5389,Subscriber,1976,Male,29.0
30 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5496,Subscriber,1985,Female,27.0
20 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),16,Steuart St at Market St,868,Subscriber,1992,Male,27.0
22 minutes,21,Montgomery St BART Station (Market St at 2nd St),324,Union Square (Powell St at Post St),4761,Subscriber,1991,Female,27.0
11 minutes,5,Powell St BART Station (Market St at 5th St),39,Scott St at Golden Gate Ave,4946,Subscriber,1987,Male,29.0
2 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,3079,Subscriber,1989,Female,26.0
21 minutes,21,Montgomery St BART Station (Market St at 2nd St),116,Mississippi St at 17th St,5034,Subscriber,1969,Male,26.0
27 minutes,5,Powell St BART Station (Market St at 5th St),6,The Embarcadero at Sansome St,858,Subscriber,1988,Other,27.0
16 minutes,3,Powell St BART Station (Market St at 4th St),125,20th St at Bryant St,5448,Customer,1991,Male,27.0
48 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4968,Subscriber,1950,Male,27.0
4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),364,China Basin St at 3rd St,4608,Subscriber,1980,Male,27.0
4 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,4945,Subscriber,1990,Male,27.0
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,3151,Subscriber,1991,Male,26.0
12 minutes,5,Powell St BART Station (Market St at 5th St),121,Mission Playground,5343,Subscriber,1980,Male,26.0
12 minutes,81,Berry St at 4th St,61,Howard St at 8th St,2135,Subscriber,1994,Male,27.0
1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4608,Subscriber,1980,Male,27.0
6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,192,Subscriber,1999,Female,26.0
2 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),2061,Subscriber,1993,Male,29.0
4 minutes,3,Powell St BART Station (Market St at 4th St),37,2nd St at Folsom St,5004,Subscriber,1976,Male,27.0
13 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5505,Subscriber,1988,Male,26.0
9 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,4657,Subscriber,1962,Male,26.0
8 minutes,81,Berry St at 4th St,321,5th St at Folsom,4938,Customer,1992,Male,29.0
4 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,2526,Subscriber,1963,Male,27.0
12 minutes,81,Berry St at 4th St,77,11th St at Natoma St,4966,Subscriber,1990,Female,27.0
13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,498,Customer,1975,Male,26.0
9 minutes,5,Powell St BART Station (Market St at 5th St),356,Valencia St at Clinton Park,5494,Subscriber,1982,Male,26.0
14 minutes,3,Powell St BART Station (Market St at 4th St),324,Union Square (Powell St at Post St),5318,Subscriber,1980,Male,27.0
13 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,5506,Subscriber,1988,Female,27.0
21 minutes,16,Steuart St at Market St,126,Esprit Park,4337,Subscriber,1994,Male,26.0
10 minutes,5,Powell St BART Station (Market St at 5th St),53,Grove St at Divisadero,4395,Subscriber,1995,Female,26.0
7 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,2644,Subscriber,1988,Female,26.0
6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,2539,Customer,1989,Male,26.0
4 minutes,22,Howard St at Beale St,21,Montgomery St BART Station (Market St at 2nd St),5163,Subscriber,1983,Male,26.0
21 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),4980,Subscriber,1967,Male,29.0
11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5492,Subscriber,1992,Male,27.0
15 minutes,3,Powell St BART Station (Market St at 4th St),133,Valencia St at 22nd St,5014,Subscriber,1968,Male,26.0
44 minutes,3,Powell St BART Station (Market St at 4th St),36,Folsom St at 3rd St,4432,Subscriber,1988,Male,26.0
4 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,1707,Subscriber,1969,Male,26.0
4 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,5141,Subscriber,1973,Female,27.0
4 minutes,21,Montgomery St BART Station (Market St at 2nd St),23,The Embarcadero at Steuart St,5247,Subscriber,1971,Male,26.0
27 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5014,Customer,1998,Female,26.0
27 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5004,Customer,1998,Female,27.0
27 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5496,Customer,1998,Female,27.0
27 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5424,Customer,1998,Female,29.0
4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4978,Subscriber,1990,Female,26.0
72 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),62,Customer,1957,Male,27.0
72 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),283,Customer,1957,Male,27.0
6 minutes,16,Steuart St at Market St,10,Washington St at Kearny St,5526,Subscriber,1982,Female,27.0
19 minutes,5,Powell St BART Station (Market St at 5th St),6,The Embarcadero at Sansome St,4911,Customer,1964,Male,26.0
5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,626,Subscriber,1986,Male,26.0
24 minutes,3,Powell St BART Station (Market St at 4th St),76,McCoppin St at Valencia St,5369,Customer,1980,Male,26.0
28 minutes,3,Powell St BART Station (Market St at 4th St),370,Jones St at Post St,5008,Subscriber,1985,Male,26.0
41 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),5057,Subscriber,1988,Male,27.0
10 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,4850,Subscriber,1993,Male,26.0
7 minutes,22,Howard St at Beale St,10,Washington St at Kearny St,4726,Subscriber,1983,Male,26.0
3 minutes,3,Powell St BART Station (Market St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5389,Subscriber,1994,Female,29.0
4 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5422,Subscriber,1993,Male,27.0
2 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),5008,Subscriber,1985,Male,26.0
24 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),5008,Subscriber,1985,Male,26.0
8 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5518,Customer,1980,Male,27.0
36 minutes,5,Powell St BART Station (Market St at 5th St),361,Mendell St at Fairfax Ave,5034,Customer,1989,Other,26.0
36 minutes,5,Powell St BART Station (Market St at 5th St),361,Mendell St at Fairfax Ave,5274,Customer,1989,Other,26.0
30 minutes,3,Powell St BART Station (Market St at 4th St),371,Lombard St at Columbus Ave,4317,Customer,1988,Male,27.0
10 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,5539,Subscriber,1994,Female,27.0
10 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,5464,Subscriber,1993,Male,27.0
39 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),62,Customer,1969,Male,27.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,133,Customer,1973,Male,29.0
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,3284,Subscriber,2001,Female,29.0
12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,209,Subscriber,1972,Female,27.0
12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,2222,Subscriber,1965,Male,29.0
13 minutes,16,Steuart St at Market St,104,4th St at 16th St,4658,Subscriber,1993,Male,26.0
10 minutes,3,Powell St BART Station (Market St at 4th St),28,The Embarcadero at Bryant St,1401,Customer,1973,Female,27.0
